"Name","Description","Fulladdress","Street","Municipality","Categories","About","Plus Code","Time Zone","Price","Note","Amenities","Hotel Class","Phone","Phones","Claimed","Owner","Owner Id","Owner Link","Email","Social Medias","Review Count","Average Rating","Review URL","Google Maps URL","Google Knowledge URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id","Kgmid"
"Gogini K-food grill / A La Carte",,"17620 Bellflower Blvd b108, Bellflower, CA 90706","17620 Bellflower Blvd b108","Bellflower, CA 90706","Korean restaurant","From the business: [Identifies as Asian-owned, Identifies as women-owned], Service options: [Curbside pickup, No-contact delivery, Delivery, Takeout, Dine-in], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible seating], Offerings: [Comfort food, Healthy options, Quick bite, Small plates], Dining options: [Lunch, Catering, Counter service, Dessert, Seating], Atmosphere: [Casual], Crowd: [Good for groups], Planning: [Doesn't accept reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Free parking lot, Free street parking, ]","8553VVCG+W4","America/Los_Angeles","$10–20",,,,"(562) 804-2775","(562) 804-2775, +1 562-804-2775","YES","Gogini K-food grill / A La Carte (Owner)","108976862720028876201","https://www.google.com/maps/contrib/108976862720028876201","","",49,4.8,"https://search.google.com/local/reviews?placeid=ChIJayM3Eycz3YARD92-UMfhXrs&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=13501476979072752911","https://www.google.com/search?kgmid=/g/11q4m2zzz5",33.8722561,-118.12467529999999,"http://www.gogini-kbbq.com/","gogini-kbbq.com","Tuesday: [11:30 AM-4 PM], Wednesday: [11:30 AM-4 PM], Thursday: [11:30 AM-4 PM], Friday: [11:30 AM-4 PM], Saturday: [12-4 PM], Sunday: [Closed], Monday: [12-4 PM]","https://lh5.googleusercontent.com/p/AF1QipOR_O3qS6ohQ8E8LS4zqbn_kbLB3Tdh5nkwpGu4=w138-h92-k-no","13501476979072752911","0x80dd33271337236b:0xbb5ee1c750bedd0f","ChIJayM3Eycz3YARD92-UMfhXrs","/g/11q4m2zzz5"
"Ribs & Co",,"15252 Rosecrans Ave, La Mirada, CA 90638","15252 Rosecrans Ave","La Mirada, CA 90638","Korean barbecue restaurant","From the business: [Identifies as Asian-owned], Service options: [Dine-in, No delivery], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Wine], Dining options: [Lunch, Dinner, Dessert, Seating], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups, Tourists], Payments: [Credit cards], Children: [Good for kids, High chairs], Parking: [Free parking garage, Free parking lot, Free street parking, ]","8553VXXV+9Q","America/Los_Angeles","$50–100",,,,"(714) 752-6096","(714) 752-6096, +1 714-752-6096","YES","Ribs & Co (Owner)","113114590276121980757","https://www.google.com/maps/contrib/113114590276121980757","ribsncousa@gmail.com","instagram: https://www.instagram.com/ribsncousa
yelp: https://www.yelp.com/biz/ribs-and-co-la-mirada",102,4.3,"https://search.google.com/local/reviews?placeid=ChIJ3UskCgAr3YARxKwwya2K3N4&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=16058862850305731780","https://www.google.com/search?kgmid=/g/11vr_bm88m",33.8984942,-118.00557119999999,"http://www.ribsncousa.com/","ribsncousa.com","Tuesday: [11:30 AM-10 PM], Wednesday: [11:30 AM-10 PM], Thursday: [11:30 AM-10 PM], Friday: [11:30 AM-12 AM], Saturday: [11:30 AM-12 AM], Sunday: [11:30 AM-10 PM], Monday: [11:30 AM-10 PM]","https://lh5.googleusercontent.com/p/AF1QipNseBS7Ltn69w1li1ZPbUMNOO4rR52DiGDtc9BB=w197-h92-k-no","16058862850305731780","0x80dd2b000a244bdd:0xdedc8aadc930acc4","ChIJ3UskCgAr3YARxKwwya2K3N4","/g/11vr_bm88m"
"KingChang - Buena Park","Down-to-earth operation with an industrial vibe specializing in Korean barbecue & hot pot.","5350 Beach Blvd, Buena Park, CA 90621","5350 Beach Blvd","Buena Park, CA 90621","Korean barbecue restaurant","Service options: [No-contact delivery, Delivery, Takeout, Dine-in], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Late-night food, Wine], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom, Wi-Fi, ], Atmosphere: [Casual, Trendy], Crowd: [Family-friendly, Good for groups, Tourists], Planning: [Dinner reservations recommended, Accepts reservations, Usually a wait], Payments: [Credit cards], Children: [High chairs], Parking: [Free parking lot, Free street parking, ]","8554V2M3+CQ","America/Los_Angeles","$50–100",,,,"(714) 752-6522","(714) 752-6522, +1 714-752-6522","YES","KingChang - Buena Park (Owner)","103064428882437687325","https://www.google.com/maps/contrib/103064428882437687325","","facebook: https://www.facebook.com/kingchangbp
instagram: https://www.instagram.com/kingchangbp
yelp: https://www.yelp.com/biz/king-chang-buena-park-2",410,4.3,"https://search.google.com/local/reviews?placeid=ChIJIebyBPQr3YARCsRELmyrm2c&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=7465749288417805322","https://www.google.com/search?kgmid=/g/11fnr_70pw",33.8836027,-117.995598,"http://www.kingchangbp.com/","kingchangbp.com","Tuesday: [11:30 AM-10:30 PM], Wednesday: [11:30 AM-11 PM], Thursday: [11:30 AM-11 PM], Friday: [11:30 AM-11:30 PM], Saturday: [11:30 AM-11:30 PM], Sunday: [11:30 AM-11 PM], Monday: [11:30 AM-11 PM]","https://lh5.googleusercontent.com/p/AF1QipOculo0_Z-hhMxriky2WdxU4bU7gWf1x4q7fdzL=w80-h106-k-no","7465749288417805322","0x80dd2bf404f2e621:0x679bab6c2e44c40a","ChIJIebyBPQr3YARCsRELmyrm2c","/g/11fnr_70pw"
"Tang",,"1937 W Malvern Ave, Fullerton, CA 92835","1937 W Malvern Ave","Fullerton, CA 92835","Korean restaurant","Service options: [Delivery, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Healthy options, Quick bite, Small plates], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [High chairs], Parking: [Free parking lot, Free street parking, ]","8554V2HP+8M","America/Los_Angeles","$10–20",,,,"(714) 680-9550","(714) 680-9550, +1 714-680-9550","YES","Tang (Owner)","105767757705413721833","https://www.google.com/maps/contrib/105767757705413721833","","",153,4,"https://search.google.com/local/reviews?placeid=ChIJm60yLjEr3YARFqGN4QWOZnQ&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=8387547511934263574","https://www.google.com/search?kgmid=/g/11hd_jcc8k",33.8782558,-117.9632676,"http://tangkorea.com/","tangkorea.com","Tuesday: [10 AM-9 PM], Wednesday: [10 AM-9 PM], Thursday: [10 AM-9 PM], Friday: [10 AM-10 PM], Saturday: [10 AM-10 PM], Sunday: [10 AM-9 PM], Monday: [10 AM-9 PM]","https://lh5.googleusercontent.com/p/AF1QipM6XoIO9A5oxunEFtm_sJsNRuEBfRMEx7HOtom0=w138-h92-k-no","8387547511934263574","0x80dd2b312e32ad9b:0x74668e05e18da116","ChIJm60yLjEr3YARFqGN4QWOZnQ","/g/11hd_jcc8k"
"Surawon Korean BBQ","Cozy, informal Korean eatery with a range of classic fare, including tableside BBQ & combo plates.","16448 Norwalk Blvd, Cerritos, CA 90703","16448 Norwalk Blvd","Cerritos, CA 90703","Korean restaurant, Barbecue restaurant, Chicken restaurant, Korean barbecue restaurant","Service options: [No-contact delivery, Delivery, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, All you can eat, Beer, Comfort food, Late-night food], Dining options: [Lunch, Dinner, Dessert, Seating], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [College students, Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, ]","8553VWJH+C4","America/Los_Angeles","$20–30",,,,"(562) 802-5959","(562) 802-5959, +1 562-802-5959","YES","Surawon Korean BBQ (Owner)","111316694913312797141","https://www.google.com/maps/contrib/111316694913312797141","","",487,3.9,"https://search.google.com/local/reviews?placeid=ChIJ6aI8IBkt3YARKYf8UdQUuHg&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=8698725582407239465","https://www.google.com/search?kgmid=/g/1tscp9q5",33.8811111,-118.0722222,,,"Tuesday: [11 AM-10 PM], Wednesday: [11 AM-10 PM], Thursday: [11 AM-10 PM], Friday: [11 AM-11 PM], Saturday: [11 AM-11 PM], Sunday: [11 AM-10 PM], Monday: [11 AM-10 PM]","https://lh5.googleusercontent.com/p/AF1QipM1pLBE4hpijNvirmFNul9ytLbBvM68LlL_U71a=w122-h92-k-no","8698725582407239465","0x80dd2d19203ca2e9:0x78b814d451fc8729","ChIJ6aI8IBkt3YARKYf8UdQUuHg","/g/1tscp9q5"
"OGN Korean BBQ (Ong Ga Nae) (Rowland Heights, CA)","Unfussy eatery specializing in DIY Korean-style BBQ on tabletop grills, plus other traditional fare.","19745 Colima Rd #4, Rowland Heights, CA 91748","19745 Colima Rd #4","Rowland Heights, CA 91748","Korean barbecue restaurant, Barbecue restaurant, Restaurant","Service options: [Outdoor seating, Takeout, Dine-in, No delivery], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Healthy options], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom], Atmosphere: [Casual], Crowd: [Good for groups, Tourists], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, ]","8554X4QH+2H","America/Los_Angeles","$30–50",,,,"(909) 839-0982","(909) 839-0982, +1 909-839-0982","YES","OGN Korean BBQ (Ong Ga Nae) (Rowland Heights, CA) (Owner)","104373594760277851838","https://www.google.com/maps/contrib/104373594760277851838","","",483,4.2,"https://search.google.com/local/reviews?placeid=ChIJidiNugQrw4ARn-d61Fzf-qU&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=11960117350230583199","https://www.google.com/search?kgmid=/g/1vp7418b",33.98762,-117.8710689,,,"Tuesday: [11 AM-10 PM], Wednesday: [11 AM-10 PM], Thursday: [11 AM-10 PM], Friday: [11 AM-10 PM], Saturday: [11 AM-10 PM], Sunday: [11 AM-10 PM], Monday: [11 AM-10 PM]","https://lh5.googleusercontent.com/p/AF1QipMdFUrdCPUllcWm0l3gYdWjHZqoeLAXhUzNZp2s=w122-h92-k-no","11960117350230583199","0x80c32b04ba8dd889:0xa5fadf5cd47ae79f","ChIJidiNugQrw4ARn-d61Fzf-qU","/g/1vp7418b"
"Gen Korean BBQ House","Local chain offering Korean BBQ grilled tableside & banchan in a trendy, modern setting.","11472 South St, Cerritos, CA 90703","11472 South St","Cerritos, CA 90703","Korean barbecue restaurant, Restaurant","Service options: [Outdoor seating, Delivery, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, All you can eat, Beer, Cocktails, Comfort food, Happy hour drinks, Hard liquor, Healthy options, Late-night food, Wine], Dining options: [Lunch, Dinner, Dessert, Seating], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Trendy], Crowd: [College students, Good for groups, Tourists], Planning: [Lunch reservations recommended, Dinner reservations recommended, Accepts reservations, Usually a wait], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking]","8553VW46+WF","America/Los_Angeles","$20–30",,,,"(562) 991-5411","(562) 991-5411, +1 562-991-5411","YES","Gen Korean BBQ House (Owner)","101134239713111491104","https://www.google.com/maps/contrib/101134239713111491104","deliverysupport@doordash.com,referral-affiliates@doordash.com,snapebt@doordash.com","",2600,4.2,"https://search.google.com/local/reviews?placeid=ChIJ83zl7XQt3YARm1S8xC4-AzA&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=3459677309340767387","https://www.google.com/search?kgmid=/g/11bbt9bvh2",33.8572521,-118.0887813,"https://order.online/business/gen-korean-bbq-house-16571","order.online","Tuesday: [11 AM-10:30 PM], Wednesday: [11 AM-10:30 PM], Thursday: [11 AM-10:30 PM], Friday: [11 AM-11:30 PM], Saturday: [10 AM-11:30 PM], Sunday: [10 AM-10:30 PM], Monday: [11 AM-10:30 PM]","https://lh5.googleusercontent.com/p/AF1QipPluLqHZ-XmhToOz2Iowa4uQRiD1SVHfen1yVrK=w122-h92-k-no","3459677309340767387","0x80dd2d74ede57cf3:0x30033e2ec4bc549b","ChIJ83zl7XQt3YARm1S8xC4-AzA","/g/11bbt9bvh2"
"Gangnam House","Informal nook providing traditional Korean BBQ & other classic plates in unfussy environs.","6950 Beach Blvd Unit E303, Buena Park, CA 90621","6950 Beach Blvd Unit E303","Buena Park, CA 90621","Korean barbecue restaurant","Service options: [Takeout, Dine-in, No delivery], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Healthy options, Wine], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, ]","8554V252+WX","America/Los_Angeles","$$",,,,"(714) 523-1010","(714) 523-1010, +1 714-523-1010","YES","Gangnam House (Owner)","100819002780969471319","https://www.google.com/maps/contrib/100819002780969471319","","yelp: https://www.yelp.com/biz/gangnam-house-buena-park",312,4.1,"https://search.google.com/local/reviews?placeid=ChIJq2Ik9Oor3YAR-TpUbfa-JhE&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=1235885113365248761","https://www.google.com/search?kgmid=/g/11fzfb71fv",33.859865,-117.99758039999999,"http://www.gangnam-house.com/","gangnam-house.com","Tuesday: [11 AM-3 PM, 5-9 PM], Wednesday: [11 AM-3 PM, 5-9 PM], Thursday: [11 AM-3 PM, 5-9 PM], Friday: [11 AM-3 PM, 5-10 PM], Saturday: [11 AM-10 PM], Sunday: [11 AM-9 PM], Monday: [11 AM-3 PM, 5-9 PM]","https://lh5.googleusercontent.com/p/AF1QipM0LtTU4NobwzlkPbDSuydXJ3w0iwq-0WJKeokd=w122-h92-k-no","1235885113365248761","0x80dd2beaf42462ab:0x1126bef66d543af9","ChIJq2Ik9Oor3YAR-TpUbfa-JhE","/g/11fzfb71fv"
"Star Burger",,"1770 S Harbor Blvd #132, Anaheim, CA 92805","1770 S Harbor Blvd #132","Anaheim, CA 92805","Korean barbecue restaurant, Fast food restaurant","Service options: [Delivery, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Late-night food, Quick bite], Dining options: [Lunch, Dinner], Atmosphere: [Casual], Crowd: [Tourists], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, Kids' menu]","8554R33P+G5","America/Los_Angeles","$10–20",,,,"(657) 251-0609","(657) 251-0609, +1 657-251-0609","NO","Star Burger (Owner)",,"","","",193,3.3,"https://search.google.com/local/reviews?placeid=ChIJHSui6tzX3IARxWaxytqlVN8&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=16092669727623702213","https://www.google.com/search?kgmid=/g/1q6661ms5",33.8038179,-117.9145633,,,"Tuesday: [10 AM-1 AM], Wednesday: [10 AM-1 AM], Thursday: [10 AM-1 AM], Friday: [10 AM-1 AM], Saturday: [10 AM-1 AM], Sunday: [10 AM-1 AM], Monday: [10 AM-1 AM]","https://lh5.googleusercontent.com/p/AF1QipOdzYEQ8IGpzzVr_b4tECr7BtJEE8n-2YVnbQ_6=w80-h106-k-no","16092669727623702213","0x80dcd7dceaa22b1d:0xdf54a5dacab166c5","ChIJHSui6tzX3IARxWaxytqlVN8","/g/1q6661ms5"
"Honey Pig Buena Park",,"7212 Orangethorpe Ave, Buena Park, CA 90621","7212 Orangethorpe Ave","Buena Park, CA 90621","Korean barbecue restaurant","Service options: [Dine-in, No delivery], Highlights: [Fast service], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food], Dining options: [Lunch, Dinner, Seating], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking]","8553VX5V+F2","America/Los_Angeles",,,,,"(714) 739-4504","(714) 739-4504, +1 714-739-4504","YES","Honey Pig Buena Park (Owner)","108778223669813747635","https://www.google.com/maps/contrib/108778223669813747635","","",152,4.2,"https://search.google.com/local/reviews?placeid=ChIJyRNRv_or3YAR0YUWXCYtNaQ&q=korean+bbq&authuser=0&hl=en&gl=US","https://www.google.com/maps?cid=11832413238762833361","https://www.google.com/search?kgmid=/g/11h8jcg13x",33.8586874,-118.0074083,,,"Tuesday: [4-10 PM], Wednesday: [4-10 PM], Thursday: [4-10 PM], Friday: [4-11 PM], Saturday: [12-11 PM], Sunday: [12-10 PM], Monday: [4-10 PM]","https://lh5.googleusercontent.com/p/AF1QipNgGjLri4sttoaLTu2LJvkByrIiaoZexl9vRIFD=w122-h92-k-no","11832413238762833361","0x80dd2bfabf5113c9:0xa4352d265c1685d1","ChIJyRNRv_or3YAR0YUWXCYtNaQ","/g/11h8jcg13x"
